objid,ra,dec,ug,gr,ri,iz,dered_g,specobjid,specClass,z
587730774962864284,0.82382471,15.52418789,1.162458,0.568504,0.396473,0.281202,17.054413,211330582599172096,2,0.062771
587730774962864272,0.81244262,15.40743556,1.26149,0.621464,0.357914,0.221277,18.014627,211330582607560704,2,0.128034
587730774962733143,0.51664067,15.40394409,2.019928,1.111956,0.395531,0.340666,18.393881,211612125276143616,2,0.157043
587730774962733276,0.49147348,15.47256785,2.091526,1.036793,0.442345,0.335726,17.855534,211330582443982848,2,0.133607
587730774962733320,0.54481649,15.39521084,1.828794,1.131775,0.479111,0.348505,17.86833,211330582448177152,2,0.155861
587730774962733325,0.54454921,15.43249139,1.438234,0.803677,0.4464,0.308521,18.200628,211330582427205632,2,0.119031
587730774962733367,0.59182543,15.41975802,1.64319,0.733763,0.340731,0.276945,17.719553,211612125519413248,2,0.042652
587730774962864132,0.77153627,15.42179826,0.356026,1.373886,-1.038597,-0.02091,18.326576,211330582649503744,1,-1.2898E-4
587730774962864138,0.78427805,15.56356322,2.075136,1.050364,0.534325,0.287176,17.902184,211330582611755008,2,0.155661
587730774962864345,0.91778464,15.49672012,1.940905,1.082752,0.476559,0.411188,18.020792,211330582771138560,2,0.128145
587730774962864237,0.76688604,15.53002425,1.846792,1.159002,0.434238,0.340757,18.503799,211330582624337920,2,0.157405
587730774962864216,0.89212446,15.46495889,0.310196,0.159988,-0.066381,0.155928,19.021587,211612125498441728,3,0.895862
587730774963060905,1.36598632,15.41393908,1.163307,0.499193,0.303427,0.196199,17.195484,211612125682991104,2,0.040652
587730774962864417,0.87516703,15.56958398,1.881174,1.216969,0.465084,0.31126,18.282345,211330582733389824,2,0.179696
587730774962864246,0.77561596,15.50344495,1.219942,0.719082,0.446159,0.260223,17.951612,211330582586589184,2,0.15653
587730774962929828,0.93411462,15.47607311,1.911119,1.004948,0.452847,0.366848,18.13187,211330582775332864,2,0.127057
587730774962798805,0.69965941,15.51334092,1.892445,1.018255,0.431459,0.353697,18.058846,211330582603366400,2,0.119262
587730774962864190,0.84726733,15.45638955,2.272989,1.035081,0.356939,-0.171411,16.683678,211330582620143616,1,-3.39027E-5
587730774963126353,1.49668164,15.52366533,0.249926,-0.157986,0.149185,0.197346,18.419687,211612125846568960,3,0.466306
587730774963126374,1.39892602,15.51818475,1.954342,1.037653,0.436026,0.356264,18.142677,211612125624270848,2,0.128902
587730774962995317,1.17397712,15.47809156,0.34963,-0.055792,-0.090702,-0.143616,18.309589,211612125494247424,1,-6.58399E-5
587730774963126384,1.42656051,15.4915717,1.227757,0.541105,0.328587,0.185858,17.546797,211612125842374656,2,0.043886
587730774963126410,1.44775546,15.55483015,0.867899,-0.905718,1.306837,0.095562,19.148556,211612125838180352,1,-2.3759E-5
587730774963060883,1.3250179,15.56756524,1.198544,0.552721,0.301594,0.166508,17.313293,211612125657825280,2,0.054366
587730774963257533,1.83398094,15.6071911,1.707844,0.954927,0.391748,0.263752,18.589344,211612125989175296,2,0.117381
587730774963322921,1.88991086,15.46233935,1.906328,1.028845,0.418568,0.32363,17.135134,211612126177918976,2,0.115083
587730774963323074,2.00926361,15.40245019,-3.393173E-3,0.270243,0.038448,-0.070993,19.27327,211612126127587328,3,1.42916
587730774963126310,1.40822789,15.49502422,1.310997,0.391631,0.208279,-0.070412,16.390877,211612125649436672,1,-6.2899E-5
587730774963323117,1.91026473,15.48438639,2.06381,1.030542,0.441423,0.346615,17.821299,211612126152753152,2,0.114959
587730774962929876,1.01736189,15.49817168,1.260021,0.664068,0.369551,0.267553,17.83334,211330582787915776,2,0.123784
587730774963192000,1.54606713,15.60321658,1.106607,0.353357,0.292608,0.072197,17.917906,211612125905289216,2,0.116849
587730774963192053,1.60656806,15.42875463,1.561834,0.709411,0.373013,0.289452,16.681753,211612125934649344,2,0.04411
587730774963192077,1.62522297,15.45516427,1.279999,0.54278,0.346981,0.181179,17.825079,211612125913677824,2,0.134983
587730774963192079,1.63232191,15.46960157,1.767815,1.020054,0.43751,0.331619,17.936182,211612125922066432,2,0.135678
587730774963257372,1.74068434,15.43058535,0.625017,0.399651,0.64904,0.096329,17.863152,211612125980786688,3,0.067848
587730774963192090,1.65242002,15.49076458,1.201221,0.564358,0.364847,0.229698,18.133907,211612125888512000,2,0.11572
587730774963192103,1.67926419,15.52055818,2.039034,0.981352,0.437658,0.318262,18.633205,211612125951426560,2,0.164473
587730774963585204,2.56368271,15.42816372,1.868126,1.305111,0.543985,0.340616,18.746115,211612126526046208,2,0.172386
587730774963519495,2.3354151,15.54289704,1.515556,0.740139,0.419195,0.349072,17.490225,211612126299553792,2,0.044548
587730774963519617,2.39578131,15.60830971,1.326067,0.657377,0.380964,0.315271,17.445942,211893600458375168,2,0.037131
587730774963519732,2.43741387,15.45344835,1.278133,0.73621,0.369549,0.259834,18.092621,211893600437403648,2,0.142953
587730774963454114,2.22771601,15.49401807,1.68531,0.951618,0.449495,0.300401,17.673531,211893600273825792,2,0.117028
587730775499407616,0.11105228,15.91256446,1.607552,0.958534,0.397768,0.344862,18.467306,211330582351708160,2,0.116692
587730775499472980,0.22021994,15.92421006,1.283144,0.603392,0.37401,0.202938,18.158876,211330582360096768,2,0.115621
587730774963585214,2.5779536,15.54174273,1.067894,0.398235,0.264999,0.085716,17.758966,211612126454743040,2,0.116364
587730774963454135,2.27424071,15.51395772,1.901846,1.016245,0.440395,0.333077,17.662771,211612126328913920,2,0.116724
587730775499407394,0.03176955,15.83423447,1.887037,1.153621,0.464228,0.354969,17.149176,211330582024552448,2,0.152766
587730775499473002,0.25618136,15.96022981,1.568062,0.9186,0.368587,0.275496,18.627316,211330582511091712,2,0.114489
587730775499473096,0.18723351,15.85372832,1.924997,0.98868,0.422043,0.371506,18.152622,211330582389456896,2,0.115098
587730774963585107,2.6009126,15.55870634,0.168873,-2.141953E-3,-1.926422E-3,0.026045,17.132996,211893600491929600,3,0.728998
587730774963388584,2.05011104,15.5287712,1.218801,0.431496,0.288168,0.14777,17.676254,211612126362468352,2,0.083617
587730775499473100,0.19088371,15.97603569,1.827698,1.020575,0.448195,0.366751,18.608562,211330582343319552,2,0.11519
587730775499407554,0.05472054,15.88165948,1.586042,0.971863,0.468582,0.289373,18.541859,211330582032941056,2,0.152012
587730774963454130,2.26065092,15.52271311,1.864134,0.933134,0.419028,0.312962,17.205948,211612126312136704,2,0.116106
587730775499407589,0.08265021,15.8951249,1.559464,0.930105,0.423283,0.310341,18.709446,211330582414622720,2,0.114997
587730775499473122,0.22308058,15.90530151,0.818733,0.45359,0.322817,0.084166,18.616928,211330582544646144,2,0.133754
587730775499472924,0.16679959,15.94773148,1.941044,0.989166,0.432837,0.342381,16.666483,211330582372679680,2,0.114014
587730774963650724,2.68426249,15.59131102,1.809681,0.944595,0.399039,0.335761,17.259598,211893600470958080,2,0.102023
587730775499407375,8.7468E-3,15.88171097,1.082685,0.508577,0.231606,0.20016,15.280078,211330582074884096,2,0.020016
587730774963388444,2.03830879,15.49541775,0.256231,0.058672,-0.043139,0.075689,18.376223,211612126316331008,3,0.756428
587730775499473092,0.18560423,15.92058176,2.132956,1.223757,0.506874,0.340206,18.059042,211330582334930944,2,0.174055
587730774963519652,2.4409346,15.57188109,1.54513,0.349632,0.293066,0.068542,17.770926,211612126463131648,2,0.040105
587730775499407519,0.02546689,15.87538199,1.988564,1.049942,0.449287,0.324932,18.742268,211330582037135360,2,0.156727
587730775499407527,0.03163479,15.90206213,1.999809,1.111725,0.462082,0.348291,18.587702,211330582020358144,2,0.152485
587730775499538553,0.30948707,15.79446834,1.818359,0.965469,0.412901,0.359415,17.799662,211612125292920832,2,0.115254
587730775499538574,0.3318362,15.80800474,0.065857,0.216051,0.269159,0.179476,19.402374,211330582523674624,3,1.92183
587730775499538643,0.43926452,15.96786877,1.657921,0.913113,0.520742,0.407005,18.331903,211330582553034752,2,0.063746
587730775499538660,0.29778569,15.98587866,1.05117,0.687641,0.367117,0.205824,18.172253,211330582532063232,2,0.1146
587730775499800797,1.0557562,15.84440831,2.098265,0.918499,0.412268,0.312704,17.685032,211612125422944256,2,0.116605
587730775499800799,1.05477662,15.95955038,2.000549,1.065449,0.455132,0.378701,17.613762,211612125431332864,2,0.118515
587730775499931815,1.2408114,15.92805488,0.750032,0.363495,0.301752,0.02795,19.031891,211612125569744896,2,0.118169
587730775499931846,1.28707779,15.96893116,1.90674,1.020721,0.44264,0.355159,17.215551,211612125561356288,2,0.115604
587730775499931856,1.29749474,15.92201142,1.605402,0.854321,0.399,0.316917,18.095345,211612125599105024,2,0.117369
587730775499866172,1.12027154,15.83736432,1.723707,0.968195,0.395239,0.330452,18.224377,211612125406167040,2,0.117296
587730775499866263,1.11779874,15.98166087,1.301842,0.799854,0.424911,0.295315,17.516718,211612125414555648,2,0.141249
587730775499931861,1.30105359,15.87888342,0.832827,0.455675,0.304729,0.149208,19.023693,211612125573939200,2,0.118167
587730775499866289,1.16024838,15.81675587,1.444696,0.688306,0.369618,0.268159,16.236477,211612125443915776,2,0.068799
587730775499669670,0.65184333,15.80646705,1.776718,0.854212,0.391201,0.272381,17.804514,211612125469081600,2,0.132967
587730775499866303,1.17862192,16.01523037,2.033161,1.007889,0.419571,0.336304,17.629328,211612125376806912,2,0.114689
587730775499735086,0.7969596,15.96570996,1.893141,0.880953,0.435012,0.361654,14.494816,211330582687252480,2,0.037445
587730775499735176,0.76419713,15.80079523,1.462702,0.783234,0.38957,0.286049,18.29035,211330582712418304,2,0.13267
587730775499735181,0.77745315,15.92354689,1.87142,0.84543,0.377817,0.298702,17.109999,211330582708224000,2,0.085647
587730775499735187,0.78531657,15.81172048,0.98127,0.567234,0.351381,0.210232,18.178968,211330582704029696,2,0.117502
587730775499735203,0.81307165,15.91909273,1.260767,0.6411,0.355093,0.179455,18.228554,211330582683058176,2,0.11693
587730775499735216,0.82627592,15.93671386,1.761425,0.974569,0.414513,0.319252,17.791929,211330582678863872,2,0.150589
587730775499931810,1.24209989,15.83306585,1.223656,0.573229,0.34687,0.243498,17.312077,211612125578133504,2,0.118018
587730775499735284,0.78391537,15.97701484,1.184135,0.590868,0.320244,0.245646,17.887693,211330582691446784,2,0.085676
587730775499931864,1.30671459,15.86370856,1.887602,0.954084,0.393015,0.362497,18.115396,211612125586522112,2,0.116217
587730775499866163,1.10664447,15.85046925,1.090586,0.586508,0.398059,0.214048,16.64959,211612125401972736,2,0.117096
587730775499931877,1.31953664,15.81793102,1.816282,0.971931,0.443419,0.332834,17.540979,211612125611687936,2,0.118343
587730775499931928,1.3768383,15.92656717,0.884819,0.368921,0.345516,0.028662,18.974833,211612125737517056,2,0.116685
587730775499931875,1.31710323,15.9034055,1.95002,1.026121,0.425905,0.357115,17.982046,211612125590716416,2,0.119885
587730775499931885,1.33784898,15.96798142,1.962294,1.042885,0.448802,0.384207,17.053564,211612125607493632,2,0.11889
587730775499931899,1.34429316,15.95310561,1.840237,1.018312,0.439817,0.365564,18.163164,211612125603299328,2,0.115941
587730775499866323,1.20661306,15.85409024,1.556488,0.774067,0.384693,0.319471,17.921406,211612125536190464,2,0.11817
587730775499931916,1.3593565,15.9739581,1.615395,0.897165,0.473629,0.350451,17.873625,211612125527801856,2,0.116737
587730775499997451,1.52577778,15.81489912,2.374311,1.197514,0.4792,0.332483,18.22032,211612125901094912,2,0.179142
587730775500062846,1.54946986,15.8169287,1.087702,0.519514,0.400852,0.180111,17.393225,211612125884317696,2,0.068892
587730775499931918,1.36807768,15.99510295,2.051321,1.042107,0.483397,0.375259,18.487625,211612125758488576,2,0.117925
587730775499669601,0.69245363,15.9988507,0.165617,0.062269,-7.62558E-3,0.582516,19.100431,211612125263560704,3,0.373933
587730775499997317,1.41614422,15.84927625,1.337488,0.572947,0.341099,0.190275,17.916224,211612125762682880,2,0.069265
587730775499997344,1.44460043,15.81473167,1.532879,1.349398,0.5177,0.329638,18.884388,211612125800431616,2,0.223511
587730775499997524,1.50147166,16.01646602,1.685047,1.14378,0.526529,0.268747,18.564219,211612126110810112,2,0.208711
587730775500062741,1.55978716,15.83832926,1.891964,1.037289,0.416178,0.353537,17.998745,211612126106615808,2,0.115335
587730775500063006,1.63625472,15.9069518,1.085777,0.540417,0.324009,0.20487,18.292038,211612126073061376,2,0.117213
587730775499997327,1.42939543,16.0096589,1.949945,0.988405,0.409113,0.341627,18.350159,211612125741711360,2,0.111218
587730775499997384,1.47537202,15.89523976,1.777506,0.959404,0.514849,0.426428,18.618414,211612125766877184,2,0.116734
587730775499997427,1.50961417,15.99177453,1.52506,0.734017,0.384597,0.267262,15.610536,211612126085644288,2,0.054303
587730775500062748,1.56825425,15.86249591,0.720762,0.145117,0.241386,0.033697,17.002012,211612126077255680,2,0.069842
587730775500062937,1.6655272,15.97638673,1.982386,1.111807,0.470457,0.37623,18.166948,211612126031118336,2,0.115361
587730775500062804,1.65561838,15.86475255,2.078178,1.094496,0.468106,0.396834,17.386038,211612126094032896,2,0.115173
587730775499997304,1.40038271,15.93645224,1.816151,0.991482,0.413237,0.320056,17.16585,211612125750099968,2,0.114778
587730775500128413,1.76501909,15.90660819,1.021313,0.700544,0.723076,0.093373,17.350119,211612126265999360,2,0.113865
587730775500128438,1.80092087,15.86884677,1.316647,1.007465,0.45381,0.309635,18.33622,211612126270193664,2,0.161388
587730775500062868,1.584326,15.82799911,1.083693,0.591854,0.334587,0.215149,18.274942,211612125867540480,2,0.079424
587730775500194012,1.96205946,15.83679296,1.848349,0.975088,0.410046,0.3314,18.540161,211612126429577216,2,0.12651
587730775500128515,1.83141189,15.95213521,1.540478,0.964884,0.492525,0.369061,18.032953,211612126207279104,2,0.091489
587730775500193942,1.8503146,15.93382062,1.481535,0.890285,0.4977,0.344765,18.240967,211612126240833536,2,0.091784
587730775500193949,1.85476943,15.83763983,1.359894,0.865093,0.427094,0.376808,18.167244,211612126274387968,2,0.114875
587730775500193960,1.8666365,15.89492019,1.942043,1.031918,0.416462,0.350172,18.218472,211612126253416448,2,0.124644
587730775500193986,1.91468262,15.9766443,2.24634,1.02038,0.359486,-0.200069,17.920055,211612126261805056,1,3.85712E-5
587730775500128311,1.7734179,15.83387115,1.522053,0.901953,0.398535,0.316854,17.888309,211612126245027840,2,0.124662
587730775499997417,1.5033638,15.8272933,1.639189,0.89801,0.235397,0.466513,18.429884,211612125779460096,2,0.093245
587730775499997420,1.50951089,15.84296609,1.675636,1.0238,0.424399,0.352159,17.281887,211612126102421504,2,0.115294
587730775500128427,1.79699645,16.00929737,1.483486,0.77157,0.349408,0.237576,17.094816,211612126224056320,2,0.127818
587730775500193994,1.91901999,15.85064996,1.256298,0.63113,0.386011,0.233282,17.73303,211612126219862016,2,0.116698
587730775500193996,1.92045425,15.83447473,1.755383,0.900253,0.374262,0.311607,18.401894,211612126211473408,2,0.116264
587730775500194011,1.95568963,15.88408291,1.720394,0.860598,0.367704,0.281256,18.157763,211612126442160128,2,0.124663
587730775500456009,2.6166412,16.00483204,1.190991,-0.010978,-0.068333,-0.091723,15.215934,211893600181551104,1,-1.56041E-4
587730775500128375,1.69441724,16.00050085,1.53932,0.89827,0.486776,0.3048,18.26214,211612126068867072,2,0.093955
587730775500194034,1.99116878,15.96183012,1.270472,0.679468,0.390059,0.259255,17.21607,211612126421188608,2,0.093467
587730775500194038,2.00135098,15.8617255,1.948467,0.995222,0.45331,0.343603,17.848351,211612126412800000,2,0.126891
587730775500390578,2.43092572,16.02272128,0.973118,0.235283,0.166639,0.039282,16.590431,211893600231882752,2,0.04438
587731185130536982,0.81502778,-0.99647626,2.190006,0.9704,0.398726,0.313563,17.014673,109153256680194048,2,0.128279
587730775500325001,2.28232536,15.91786171,1.23333,0.423651,0.278868,0.174156,16.954775,211612126433771520,2,0.056233
587731185130340390,0.34893213,-0.85193048,1.752159,0.934177,0.434347,0.309186,17.207851,109153256839577600,2,0.078134
587731185130406004,0.49584133,-0.96448019,2.089502,0.995461,0.403122,0.37854,18.526495,109153256852160512,2,0.100708
587731185130733727,1.29273099,-1.00570123,1.047943,0.514645,0.307983,0.166258,17.510786,109434741391884288,2,0.086317
587731185130406039,0.54438932,-0.9664863,2.102705,1.089228,0.43329,0.298462,18.337959,109153256663416832,2,0.182849
587730775500324882,2.1927953,15.81699311,1.036222,0.263169,0.169202,0.038752,13.867771,211612126307942400,2,2.88667E-3
587731185130471577,0.6891739,-0.99349253,1.695711,0.827711,0.478529,0.272213,17.58956,109153256646639616,2,0.139392
587730775500324907,2.2366558,15.84605924,0.107861,0.041199,0.202257,0.053791,18.772989,211612126425382912,3,1.6904
587730775500324966,2.19167415,15.86171501,0.999649,0.326334,0.182602,0.122639,16.87936,211612126416994304,2,0.040423
587730775500324992,2.25850696,15.90959055,1.387249,0.738068,0.399419,0.306268,16.258247,211612126437965824,2,0.069664
587730775500259545,2.14580493,15.83663311,1.506247,1.003979,0.490459,0.333838,18.003174,211612126366662656,2,0.168318
